feature_name,mean,std,spearman_ee,pearson_ee
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:top_100:mean,0.804843475523559,0.4625365730241142,0.06980774273050916,0.26441972351215226
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:top_100:median,0.7709884757578412,0.520912082788186,0.1502885700933689,0.24379167582690014
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:top_100:q10,0.6524537537826809,0.5396247693087005,0.2199520819504679,0.25837140680647697
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:top_100:q90,0.9396573040478711,0.5038909317230493,0.002548078763579191,0.22841165564416113
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:top_100:std,0.132106597138038,0.217939386632815,-0.0694712040258855,-0.0563815073971304
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:all_200:entropy,4.913459303906487,0.16668314781774776,0.027980789441567722,0.15913238659652515
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:all_200:mass,96.66918295434456,16.21993561647525,0.3636541088247736,0.5563410037200541
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:all_200:peak,1.6744710719131242,0.47048008776960437,0.3738945008368937,0.28261181184073964
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:all_200:variance_mean,0.02348744286866321,0.011908072803157293,-0.12230778065180117,-0.12447464554298536
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:bottom_100:entropy,4.833757835585551,0.18609693128868576,-0.10567315325183135,-0.009647419975383646
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:bottom_100:mass,96.52737314002442,16.251073066424713,0.3754810404444053,0.5519665167944615
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:bottom_100:peak,1.7667114435729716,0.543721715000298,0.3892310503761722,0.3360391379217131
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:bottom_100:variance_mean,0.009943662210131463,0.011922417820269622,-0.29235598040235966,-0.47968834277860883
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:top_100:entropy,4.74235700491409,0.24459395102745426,0.08653852404608572,0.3079064913642291
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:top_100:mass,96.81099276866469,16.209607808701058,0.3474040970872308,0.560012458954717
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:top_100:peak,1.9835928067427044,0.5223176964265823,0.2949040591659388,0.21407138610747914
stage2pp_geometry:stage2pp:occupancy:activation:all_heavy:top_100:variance_mean,0.011368031348932049,0.016073491047453096,-0.05865388852012477,-0.06582904509041389
stage2pp_geometry:stage2pp:occupancy:activation:carbon:all_200:entropy,4.836749970507058,0.2192223327052733,-0.12774047688358323,0.05457896896353308
stage2pp_geometry:stage2pp:occupancy:activation:carbon:all_200:mass,5.352796203958811,0.5640801326539109,-0.3793752740264792,-0.13983281240441803
stage2pp_geometry:stage2pp:occupancy:activation:carbon:all_200:peak,0.09965778073039364,0.023416648233890124,0.07048082013975648,-0.11051890718154563
stage2pp_geometry:stage2pp:occupancy:activation:carbon:all_200:variance_mean,8.649467627743962e-05,5.901710809862704e-05,-0.35663487298548,-0.4300906013332935
stage2pp_geometry:stage2pp:occupancy:activation:carbon:bottom_100:entropy,4.746873592598926,0.21436036529964098,-0.24413479172556854,-0.07020609694706968
stage2pp_geometry:stage2pp:occupancy:activation:carbon:bottom_100:mass,5.342769698493701,0.5535992074176229,-0.3915868213085379,-0.15742400814227955
stage2pp_geometry:stage2pp:occupancy:activation:carbon:bottom_100:peak,0.10419000008102472,0.02595902082052192,0.09831737870791407,-0.02904655409674426
stage2pp_geometry:stage2pp:occupancy:activation:carbon:bottom_100:variance_mean,3.773023591470882e-05,5.537879650417999e-05,-0.38725989510623365,-0.7174122671941403
stage2pp_geometry:stage2pp:occupancy:activation:carbon:top_100:entropy,4.662817154721936,0.27190117516882556,-0.03500002528086134,0.1694696246638201
